subj,chan,task,X,Y,Z,dof,responseTr,Loc_Tval,Loc_Pval,RT,varRT,JPAnatomy,Tval,Pval
S15,RFG19,MTH,13.5602512359619,57.2414436340332,-22.7892875671387,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.946052519196933,0.0545890821835633
S15,RFG19,OTH,13.5602512359619,57.2414436340332,-22.7892875671387,25,16,1.18333850277722,0.123375324935013,3.74001918908003,2.42959191899469,OFC,0.176085507141258,0.371792308205026
S15,RFG19,SE,13.5602512359619,57.2414436340332,-22.7892875671387,25,9,3.27594270249513,0.0011997600479904,3.16715108716,1.30288244145397,OFC,0.376844716928037,0.358328334333133
S15,RFG19,SJ,13.5602512359619,57.2414436340332,-22.7892875671387,25,15,0.3894910068214,0.337932413517297,3.49929850055998,5.20203529528858,OFC,0.72740233792265,0.164167166566687
S15,RFG1,EP,4.67632055282593,39.8628311157227,-26.32493019104,25,7,1.84518961789767,0.0381923615276945,3.32126130451999,1.03754474518316,OFC,0.608595664373557,0.317869759381457
S15,RFG1,MTH,4.67632055282593,39.8628311157227,-26.32493019104,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.665545129031779,0.268612944077851
S15,RFG1,OTH,4.67632055282593,39.8628311157227,-26.32493019104,25,16,3.01499128762226,0.0017996400719856,3.74001918908003,2.42959191899469,OFC,0.138225231721869,0.169099513430647
S15,RFG1,SE,4.67632055282593,39.8628311157227,-26.32493019104,25,9,3.45797832329716,0.000599880023995201,3.16715108716,1.30288244145397,OFC,1.54219841198059,0.0717856428714257
S15,RFG1,SJ,4.67632055282593,39.8628311157227,-26.32493019104,25,15,3.1596997681754,0.000799840031993601,3.49929850055998,5.20203529528858,OFC,1.3812308069969,0.141771645670866
S15,RFG20,EP,18.7959957122803,54.698314666748,-17.742244720459,25,7,0.919597813398189,0.183963207358528,3.32126130451999,1.03754474518316,OFC,2.08758966888506,0.0483903219356129
S15,RFG20,MTH,18.7959957122803,54.698314666748,-17.742244720459,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.198182145762204,0.2875424915017
S15,RFG20,OTH,18.7959957122803,54.698314666748,-17.742244720459,25,16,0.929536198040519,0.175564887022595,3.74001918908003,2.42959191899469,OFC,0.843627817584631,0.251349730053989
S15,RFG20,SE,18.7959957122803,54.698314666748,-17.742244720459,25,9,0.193451767849406,0.436912617476505,3.16715108716,1.30288244145397,OFC,0.187139209692633,0.204825701526361
S15,RFG20,SJ,18.7959957122803,54.698314666748,-17.742244720459,25,15,1.88623524240059,0.0321935612877425,3.49929850055998,5.20203529528858,OFC,2.01683709448101,0.0555888822235553
S15,RFG21,EP,24.3631858825684,53.9531059265137,-14.9366893768311,25,7,1.54612759545342,0.0695860827834433,3.32126130451999,1.03754474518316,OFC,2.14037638064534,0.0380590548556955
S15,RFG21,MTH,24.3631858825684,53.9531059265137,-14.9366893768311,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,0.0157120196017907,0.311804305805506
S15,RFG21,OTH,24.3631858825684,53.9531059265137,-14.9366893768311,25,16,0.235478398390127,0.394521095780844,3.74001918908003,2.42959191899469,OFC,0.156421727460042,0.225354929014197
S15,RFG21,SE,24.3631858825684,53.9531059265137,-14.9366893768311,25,9,0.138901574474701,0.443511297740452,3.16715108716,1.30288244145397,OFC,0.826707749582258,0.209558088382324
S15,RFG21,SJ,24.3631858825684,53.9531059265137,-14.9366893768311,25,15,0.455532029227728,0.330933813237353,3.49929850055998,5.20203529528858,OFC,1.56474583525399,0.167233220022662
S15,RFG22,EP,29.5465507507324,56.6301155090332,-13.3483400344849,25,7,-1.31736080366508,0.0977804439112178,3.32126130451999,1.03754474518316,OFC,-1.65447134597098,0.0559221489035526
S15,RFG22,MTH,29.5465507507324,56.6301155090332,-13.3483400344849,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.0482499169478962,0.217623142038259
S15,RFG22,OTH,29.5465507507324,56.6301155090332,-13.3483400344849,25,16,-0.1340854364554,0.448910217956409,3.74001918908003,2.42959191899469,OFC,-0.751992504449387,0.14497100579884
S15,RFG22,SE,29.5465507507324,56.6301155090332,-13.3483400344849,25,9,0.660031584498146,0.246750649870026,3.16715108716,1.30288244145397,OFC,-0.614841364853205,0.270879157501833
S15,RFG22,SJ,29.5465507507324,56.6301155090332,-13.3483400344849,25,15,0.903218620114076,0.188962207558488,3.49929850055998,5.20203529528858,OFC,0.129464364164414,0.165100313270679
